gutenberg_id,text,title,document
1342,"stand according to your representation, you must remember, Miss Bennet,",Pride and Prejudice,8173
1342,"that the friend who is supposed to desire his return to the house, and",Pride and Prejudice,8174
1342,"the delay of his plan, has merely desired it, asked it without offering",Pride and Prejudice,8175
1342,"one argument in favour of its propriety.""",Pride and Prejudice,8176
1342,"",Pride and Prejudice,8177
1342,"""To yield readily--easily--to the _persuasion_ of a friend is no merit",Pride and Prejudice,8178
1342,"with you.""",Pride and Prejudice,8179
1342,"",Pride and Prejudice,8180
1342,"""To yield without conviction is no compliment to the understanding of",Pride and Prejudice,8181
1342,"either.""",Pride and Prejudice,8182
1342,"",Pride and Prejudice,8183
1342,"""You appear to me, Mr. Darcy, to allow nothing for the influence of",Pride and Prejudice,8184
1342,friendship and affection. A regard for the requester would often make,Pride and Prejudice,8185
1342,"one readily yield to a request, without waiting for arguments to reason",Pride and Prejudice,8186
1342,one into it. I am not particularly speaking of such a case as you have,Pride and Prejudice,8187
1342,"supposed about Mr. Bingley. We may as well wait, perhaps, till the",Pride and Prejudice,8188
1342,circumstance occurs before we discuss the discretion of his behaviour,Pride and Prejudice,8189
1342,"thereupon. But in general and ordinary cases between friend and friend,",Pride and Prejudice,8190
1342,where one of them is desired by the other to change a resolution of no,Pride and Prejudice,8191
1342,"very great moment, should you think ill of that person for complying",Pride and Prejudice,8192
1342,"with the desire, without waiting to be argued into it?""",Pride and Prejudice,8193
1342,"",Pride and Prejudice,8194
1342,"""Will it not be advisable, before we proceed on this subject, to",Pride and Prejudice,8195
1342,arrange with rather more precision the degree of importance which is to,Pride and Prejudice,8196
1342,"appertain to this request, as well as the degree of intimacy subsisting",Pride and Prejudice,8197
1342,"between the parties?""",Pride and Prejudice,8198
1342,"",Pride and Prejudice,8199
1342,"""By all means,"" cried Bingley; ""let us hear all the particulars, not",Pride and Prejudice,8200
1342,forgetting their comparative height and size; for that will have more,Pride and Prejudice,8201
1342,"weight in the argument, Miss Bennet, than you may be aware of. I assure",Pride and Prejudice,8202
1342,"you, that if Darcy were not such a great tall fellow, in comparison with",Pride and Prejudice,8203
1342,"myself, I should not pay him half so much deference. I declare I do not",Pride and Prejudice,8204
1342,"know a more awful object than Darcy, on particular occasions, and in",Pride and Prejudice,8205
1342,"particular places; at his own house especially, and of a Sunday evening,",Pride and Prejudice,8206
1342,"when he has nothing to do.""",Pride and Prejudice,8207
1342,"",Pride and Prejudice,8208
1342,Mr. Darcy smiled; but Elizabeth thought she could perceive that he was,Pride and Prejudice,8209
1342,"rather offended, and therefore checked her laugh. Miss Bingley warmly",Pride and Prejudice,8210
1342,"resented the indignity he had received, in an expostulation with her",Pride and Prejudice,8211
1342,brother for talking such nonsense.,Pride and Prejudice,8212
1342,"",Pride and Prejudice,8213
1342,"""I see your design, Bingley,"" said his friend. ""You dislike an argument,",Pride and Prejudice,8214
1342,"and want to silence this.""",Pride and Prejudice,8215
1342,"",Pride and Prejudice,8216
1342,"""Perhaps I do. Arguments are too much like disputes. If you and Miss",Pride and Prejudice,8217
1342,"Bennet will defer yours till I am out of the room, I shall be very",Pride and Prejudice,8218
1342,"thankful; and then you may say whatever you like of me.""",Pride and Prejudice,8219
1342,"",Pride and Prejudice,8220
1342,"""What you ask,"" said Elizabeth, ""is no sacrifice on my side; and Mr.",Pride and Prejudice,8221
1342,"Darcy had much better finish his letter.""",Pride and Prejudice,8222
1342,"",Pride and Prejudice,8223
1342,"Mr. Darcy took her advice, and did finish his letter.",Pride and Prejudice,8224
1342,"",Pride and Prejudice,8225
1342,"When that business was over, he applied to Miss Bingley and Elizabeth",Pride and Prejudice,8226
1342,for an indulgence of some music. Miss Bingley moved with some alacrity,Pride and Prejudice,8227
1342,"to the pianoforte; and, after a polite request that Elizabeth would lead",Pride and Prejudice,8228
1342,"the way which the other as politely and more earnestly negatived, she",Pride and Prejudice,8229
1342,seated herself.,Pride and Prejudice,8230
1342,"",Pride and Prejudice,8231
1342,"Mrs. Hurst sang with her sister, and while they were thus employed,",Pride and Prejudice,8232
1342,"Elizabeth could not help observing, as she turned over some music-books",Pride and Prejudice,8233
1342,"that lay on the instrument, how frequently Mr. Darcy's eyes were fixed",Pride and Prejudice,8234
1342,on her. She hardly knew how to suppose that she could be an object of,Pride and Prejudice,8235
1342,admiration to so great a man; and yet that he should look at her,Pride and Prejudice,8236
1342,"because he disliked her, was still more strange. She could only imagine,",Pride and Prejudice,8237
1342,"however, at last that she drew his notice because there was something",Pride and Prejudice,8238
1342,"more wrong and reprehensible, according to his ideas of right, than in",Pride and Prejudice,8239
1342,any other person present. The supposition did not pain her. She liked,Pride and Prejudice,8240
1342,him too little to care for his approbation.,Pride and Prejudice,8241
1342,"",Pride and Prejudice,8242
1342,"After playing some Italian songs, Miss Bingley varied the charm by",Pride and Prejudice,8243
1342,"a lively Scotch air; and soon afterwards Mr. Darcy, drawing near",Pride and Prejudice,8244
1342,"Elizabeth, said to her:",Pride and Prejudice,8245
1342,"",Pride and Prejudice,8246
1342,"""Do not you feel a great inclination, Miss Bennet, to seize such an",Pride and Prejudice,8247
1342,"opportunity of dancing a reel?""",Pride and Prejudice,8248
1342,"",Pride and Prejudice,8249
1342,"She smiled, but made no answer. He repeated the question, with some",Pride and Prejudice,8250
1342,surprise at her silence.,Pride and Prejudice,8251
1342,"",Pride and Prejudice,8252
1342,"""Oh!"" said she, ""I heard you before, but I could not immediately",Pride and Prejudice,8253
1342,"determine what to say in reply. You wanted me, I know, to say 'Yes,'",Pride and Prejudice,8254
1342,that you might have the pleasure of despising my taste; but I always,Pride and Prejudice,8255
1342,"delight in overthrowing those kind of schemes, and cheating a person of",Pride and Prejudice,8256
1342,"their premeditated contempt. I have, therefore, made up my mind to tell",Pride and Prejudice,8257
1342,"you, that I do not want to dance a reel at all--and now despise me if",Pride and Prejudice,8258
1342,"you dare.""",Pride and Prejudice,8259
1342,"",Pride and Prejudice,8260
1342,"""Indeed I do not dare.""",Pride and Prejudice,8261
1342,"",Pride and Prejudice,8262
1342,"Elizabeth, having rather expected to affront him, was amazed at his",Pride and Prejudice,8263
1342,gallantry; but there was a mixture of sweetness and archness in her,Pride and Prejudice,8264
1342,manner which made it difficult for her to affront anybody; and Darcy,Pride and Prejudice,8265
1342,had never been so bewitched by any woman as he was by her. He really,Pride and Prejudice,8266
1342,"believed, that were it not for the inferiority of her connections, he",Pride and Prejudice,8267
1342,should be in some danger.,Pride and Prejudice,8268
1342,"",Pride and Prejudice,8269
1342,"Miss Bingley saw, or suspected enough to be jealous; and her great",Pride and Prejudice,8270
1342,anxiety for the recovery of her dear friend Jane received some,Pride and Prejudice,8271
1342,assistance from her desire of getting rid of Elizabeth.,Pride and Prejudice,8272
1342,"",Pride and Prejudice,8273
1342,"She often tried to provoke Darcy into disliking her guest, by talking of",Pride and Prejudice,8274
1342,"their supposed marriage, and planning his happiness in such an alliance.",Pride and Prejudice,8275
1342,"",Pride and Prejudice,8276
1342,"""I hope,"" said she, as they were walking together in the shrubbery",Pride and Prejudice,8277
1342,"the next day, ""you will give your mother-in-law a few hints, when this",Pride and Prejudice,8278
1342,"desirable event takes place, as to the advantage of holding her tongue;",Pride and Prejudice,8279
1342,"and if you can compass it, do cure the younger girls of running after",Pride and Prejudice,8280
1342,"officers. And, if I may mention so delicate a subject, endeavour to",Pride and Prejudice,8281
1342,"check that little something, bordering on conceit and impertinence,",Pride and Prejudice,8282
1342,"which your lady possesses.""",Pride and Prejudice,8283
1342,"",Pride and Prejudice,8284
1342,"""Have you anything else to propose for my domestic felicity?""",Pride and Prejudice,8285
1342,"",Pride and Prejudice,8286
1342,"""Oh! yes. Do let the portraits of your uncle and aunt Phillips be placed",Pride and Prejudice,8287
1342,in the gallery at Pemberley. Put them next to your great-uncle the,Pride and Prejudice,8288
1342,"judge. They are in the same profession, you know, only in different",Pride and Prejudice,8289
1342,"lines. As for your Elizabeth's picture, you must not have it taken, for",Pride and Prejudice,8290
1342,"what painter could do justice to those beautiful eyes?""",Pride and Prejudice,8291
1342,"",Pride and Prejudice,8292
1342,"""It would not be easy, indeed, to catch their expression, but their",Pride and Prejudice,8293
1342,"colour and shape, and the eyelashes, so remarkably fine, might be",Pride and Prejudice,8294
1342,"copied.""",Pride and Prejudice,8295
1342,"",Pride and Prejudice,8296
1342,At that moment they were met from another walk by Mrs. Hurst and,Pride and Prejudice,8297
1342,Elizabeth herself.,Pride and Prejudice,8298
1342,"",Pride and Prejudice,8299
1342,"""I did not know that you intended to walk,"" said Miss Bingley, in some",Pride and Prejudice,8300
1342,"confusion, lest they had been overheard.",Pride and Prejudice,8301
1342,"",Pride and Prejudice,8302
1342,"""You used us abominably ill,"" answered Mrs. Hurst, ""running away without",Pride and Prejudice,8303
1342,"telling us that you were coming out.""",Pride and Prejudice,8304
1342,"",Pride and Prejudice,8305
1342,"Then taking the disengaged arm of Mr. Darcy, she left Elizabeth to walk",Pride and Prejudice,8306
1342,"by herself. The path just admitted three. Mr. Darcy felt their rudeness,",Pride and Prejudice,8307
1342,and immediately said:,Pride and Prejudice,8308
1342,"",Pride and Prejudice,8309
1342,"""This walk is not wide enough for our party. We had better go into the",Pride and Prejudice,8310
1342,"avenue.""",Pride and Prejudice,8311
1342,"",Pride and Prejudice,8312
1342,"But Elizabeth, who had not the least inclination to remain with them,",Pride and Prejudice,8313
1342,laughingly answered:,Pride and Prejudice,8314
1342,"",Pride and Prejudice,8315
1342,"""No, no; stay where you are. You are charmingly grouped, and appear",Pride and Prejudice,8316
1342,to uncommon advantage. The picturesque would be spoilt by admitting a,Pride and Prejudice,8317
1342,"fourth. Good-bye.""",Pride and Prejudice,8318
1342,"",Pride and Prejudice,8319
1342,"She then ran gaily off, rejoicing as she rambled about, in the hope of",Pride and Prejudice,8320
1342,being at home again in a day or two. Jane was already so much recovered,Pride and Prejudice,8321
1342,as to intend leaving her room for a couple of hours that evening.,Pride and Prejudice,8322
1342,"",Pride and Prejudice,8323
1342,"",Pride and Prejudice,8324
1342,"",Pride and Prejudice,8325
1342,Chapter 11,Pride and Prejudice,8326
1342,"",Pride and Prejudice,8327
1342,"",Pride and Prejudice,8328
1342,"When the ladies removed after dinner, Elizabeth ran up to her",Pride and Prejudice,8329
1342,"sister, and seeing her well guarded from cold, attended her into the",Pride and Prejudice,8330
1342,"drawing-room, where she was welcomed by her two friends with many",Pride and Prejudice,8331
1342,professions of pleasure; and Elizabeth had never seen them so agreeable,Pride and Prejudice,8332
1342,as they were during the hour which passed before the gentlemen appeared.,Pride and Prejudice,8333
1342,Their powers of conversation were considerable. They could describe an,Pride and Prejudice,8334
1342,"entertainment with accuracy, relate an anecdote with humour, and laugh",Pride and Prejudice,8335
1342,at their acquaintance with spirit.,Pride and Prejudice,8336
1342,"",Pride and Prejudice,8337
1342,"But when the gentlemen entered, Jane was no longer the first object;",Pride and Prejudice,8338
1342,"Miss Bingley's eyes were instantly turned toward Darcy, and she had",Pride and Prejudice,8339
1342,something to say to him before he had advanced many steps. He addressed,Pride and Prejudice,8340
1342,"himself to Miss Bennet, with a polite congratulation; Mr. Hurst also",Pride and Prejudice,8341
1342,"made her a slight bow, and said he was ""very glad;"" but diffuseness",Pride and Prejudice,8342
1342,and warmth remained for Bingley's salutation. He was full of joy and,Pride and Prejudice,8343
1342,"attention. The first half-hour was spent in piling up the fire, lest she",Pride and Prejudice,8344
1342,should suffer from the change of room; and she removed at his desire,Pride and Prejudice,8345
1342,"to the other side of the fireplace, that she might be further from",Pride and Prejudice,8346
1342,"the door. He then sat down by her, and talked scarcely to anyone",Pride and Prejudice,8347
1342,"else. Elizabeth, at work in the opposite corner, saw it all with great",Pride and Prejudice,8348
1342,delight.,Pride and Prejudice,8349
1342,"",Pride and Prejudice,8350
1342,"When tea was over, Mr. Hurst reminded his sister-in-law of the",Pride and Prejudice,8351
1342,card-table--but in vain. She had obtained private intelligence that Mr.,Pride and Prejudice,8352
1342,Darcy did not wish for cards; and Mr. Hurst soon found even his open,Pride and Prejudice,8353
1342,"petition rejected. She assured him that no one intended to play, and",Pride and Prejudice,8354
1342,the silence of the whole party on the subject seemed to justify her. Mr.,Pride and Prejudice,8355
1342,"Hurst had therefore nothing to do, but to stretch himself on one of the",Pride and Prejudice,8356
1342,sofas and go to sleep. Darcy took up a book; Miss Bingley did the same;,Pride and Prejudice,8357
1342,"and Mrs. Hurst, principally occupied in playing with her bracelets",Pride and Prejudice,8358
1342,"and rings, joined now and then in her brother's conversation with Miss",Pride and Prejudice,8359
1342,Bennet.,Pride and Prejudice,8360
1342,"",Pride and Prejudice,8361
1342,Miss Bingley's attention was quite as much engaged in watching Mr.,Pride and Prejudice,8362
1342,"Darcy's progress through _his_ book, as in reading her own; and she",Pride and Prejudice,8363
1342,"was perpetually either making some inquiry, or looking at his page. She",Pride and Prejudice,8364
1342,"could not win him, however, to any conversation; he merely answered her",Pride and Prejudice,8365
1342,"question, and read on. At length, quite exhausted by the attempt to be",Pride and Prejudice,8366
1342,"amused with her own book, which she had only chosen because it was the",Pride and Prejudice,8367
1342,"second volume of his, she gave a great yawn and said, ""How pleasant",Pride and Prejudice,8368
1342,it is to spend an evening in this way! I declare after all there is no,Pride and Prejudice,8369
1342,enjoyment like reading! How much sooner one tires of anything than of a,Pride and Prejudice,8370
1342,"book! When I have a house of my own, I shall be miserable if I have not",Pride and Prejudice,8371
1342,"an excellent library.""",Pride and Prejudice,8372
1342,"",Pride and Prejudice,8373
1342,"No one made any reply. She then yawned again, threw aside her book, and",Pride and Prejudice,8374
1342,cast her eyes round the room in quest for some amusement; when hearing,Pride and Prejudice,8375
1342,"her brother mentioning a ball to Miss Bennet, she turned suddenly",Pride and Prejudice,8376
1342,towards him and said:,Pride and Prejudice,8377
1342,"",Pride and Prejudice,8378
1342,"""By the bye, Charles, are you really serious in meditating a dance at",Pride and Prejudice,8379
1342,"Netherfield? I would advise you, before you determine on it, to consult",Pride and Prejudice,8380
1342,the wishes of the present party; I am much mistaken if there are,Pride and Prejudice,8381
1342,not some among us to whom a ball would be rather a punishment than a,Pride and Prejudice,8382
1342,"pleasure.""",Pride and Prejudice,8383
1342,"",Pride and Prejudice,8384
1342,"""If you mean Darcy,"" cried her brother, ""he may go to bed, if he",Pride and Prejudice,8385
1342,"chooses, before it begins--but as for the ball, it is quite a settled",Pride and Prejudice,8386
1342,"thing; and as soon as Nicholls has made white soup enough, I shall send",Pride and Prejudice,8387
1342,"round my cards.""",Pride and Prejudice,8388
1342,"",Pride and Prejudice,8389
1342,"""I should like balls infinitely better,"" she replied, ""if they were",Pride and Prejudice,8390
1342,carried on in a different manner; but there is something insufferably,Pride and Prejudice,8391
1342,tedious in the usual process of such a meeting. It would surely be much,Pride and Prejudice,8392
1342,more rational if conversation instead of dancing were made the order of,Pride and Prejudice,8393
1342,"the day.""",Pride and Prejudice,8394
1342,"",Pride and Prejudice,8395
1342,"""Much more rational, my dear Caroline, I dare say, but it would not be",Pride and Prejudice,8396
1342,"near so much like a ball.""",Pride and Prejudice,8397
1342,"",Pride and Prejudice,8398
1342,"Miss Bingley made no answer, and soon afterwards she got up and walked",Pride and Prejudice,8399
1342,"about the room. Her figure was elegant, and she walked well; but",Pride and Prejudice,8400
1342,"Darcy, at whom it was all aimed, was still inflexibly studious. In",Pride and Prejudice,8401
1342,"the desperation of her feelings, she resolved on one effort more, and,",Pride and Prejudice,8402
1342,"turning to Elizabeth, said:",Pride and Prejudice,8403
1342,"",Pride and Prejudice,8404
1342,"""Miss Eliza Bennet, let me persuade you to follow my example, and take a",Pride and Prejudice,8405
1342,turn about the room. I assure you it is very refreshing after sitting so,Pride and Prejudice,8406
1342,"long in one attitude.""",Pride and Prejudice,8407
1342,"",Pride and Prejudice,8408
1342,"Elizabeth was surprised, but agreed to it immediately. Miss Bingley",Pride and Prejudice,8409
1342,succeeded no less in the real object of her civility; Mr. Darcy looked,Pride and Prejudice,8410
1342,up. He was as much awake to the novelty of attention in that quarter as,Pride and Prejudice,8411
1342,"Elizabeth herself could be, and unconsciously closed his book. He was",Pride and Prejudice,8412
1342,"directly invited to join their party, but he declined it, observing that",Pride and Prejudice,8413
1342,he could imagine but two motives for their choosing to walk up and down,Pride and Prejudice,8414
1342,"the room together, with either of which motives his joining them would",Pride and Prejudice,8415
1342,"interfere. ""What could he mean? She was dying to know what could be his",Pride and Prejudice,8416
1342,"meaning?""--and asked Elizabeth whether she could at all understand him?",Pride and Prejudice,8417
1342,"",Pride and Prejudice,8418
1342,"""Not at all,"" was her answer; ""but depend upon it, he means to be severe",Pride and Prejudice,8419
1342,"on us, and our surest way of disappointing him will be to ask nothing",Pride and Prejudice,8420
1342,"about it.""",Pride and Prejudice,8421
1342,"",Pride and Prejudice,8422
1342,"Miss Bingley, however, was incapable of disappointing Mr. Darcy in",Pride and Prejudice,8423
1342,"anything, and persevered therefore in requiring an explanation of his",Pride and Prejudice,8424
1342,two motives.,Pride and Prejudice,8425
1342,"",Pride and Prejudice,8426
1342,"""I have not the smallest objection to explaining them,"" said he, as soon",Pride and Prejudice,8427
1342,"as she allowed him to speak. ""You either choose this method of passing",Pride and Prejudice,8428
1342,"the evening because you are in each other's confidence, and have secret",Pride and Prejudice,8429
1342,"affairs to discuss, or because you are conscious that your figures",Pride and Prejudice,8430
1342,"appear to the greatest advantage in walking; if the first, I would be",Pride and Prejudice,8431
1342,"completely in your way, and if the second, I can admire you much better",Pride and Prejudice,8432
1342,"as I sit by the fire.""",Pride and Prejudice,8433
1342,"",Pride and Prejudice,8434
1342,"""Oh! shocking!"" cried Miss Bingley. ""I never heard anything so",Pride and Prejudice,8435
1342,"abominable. How shall we punish him for such a speech?""",Pride and Prejudice,8436
1342,"",Pride and Prejudice,8437
1342,"""Nothing so easy, if you have but the inclination,"" said Elizabeth. ""We",Pride and Prejudice,8438
1342,can all plague and punish one another. Tease him--laugh at him. Intimate,Pride and Prejudice,8439
1342,"as you are, you must know how it is to be done.""",Pride and Prejudice,8440
1342,"",Pride and Prejudice,8441
1342,"""But upon my honour, I do _not_. I do assure you that my intimacy has",Pride and Prejudice,8442
1342,not yet taught me _that_. Tease calmness of manner and presence of,Pride and Prejudice,8443
1342,"mind! No, no; I feel he may defy us there. And as to laughter, we will",Pride and Prejudice,8444
1342,"not expose ourselves, if you please, by attempting to laugh without a",Pride and Prejudice,8445
1342,"subject. Mr. Darcy may hug himself.""",Pride and Prejudice,8446
1342,"",Pride and Prejudice,8447
1342,"""Mr. Darcy is not to be laughed at!"" cried Elizabeth. ""That is an",Pride and Prejudice,8448
1342,"uncommon advantage, and uncommon I hope it will continue, for it would",Pride and Prejudice,8449
1342,be a great loss to _me_ to have many such acquaintances. I dearly love a,Pride and Prejudice,8450
1342,"laugh.""",Pride and Prejudice,8451
1342,"",Pride and Prejudice,8452
1342,"""Miss Bingley,"" said he, ""has given me more credit than can be.",Pride and Prejudice,8453
1342,"The wisest and the best of men--nay, the wisest and best of their",Pride and Prejudice,8454
1342,actions--may be rendered ridiculous by a person whose first object in,Pride and Prejudice,8455
1342,"life is a joke.""",Pride and Prejudice,8456
1342,"",Pride and Prejudice,8457
1342,"""Certainly,"" replied Elizabeth--""there are such people, but I hope I",Pride and Prejudice,8458
1342,am not one of _them_. I hope I never ridicule what is wise and good.,Pride and Prejudice,8459
1342,"Follies and nonsense, whims and inconsistencies, _do_ divert me, I own,",Pride and Prejudice,8460
1342,"and I laugh at them whenever I can. But these, I suppose, are precisely",Pride and Prejudice,8461
1342,"what you are without.""",Pride and Prejudice,8462
1342,"",Pride and Prejudice,8463
1342,"""Perhaps that is not possible for anyone. But it has been the study",Pride and Prejudice,8464
1342,of my life to avoid those weaknesses which often expose a strong,Pride and Prejudice,8465
1342,"understanding to ridicule.""",Pride and Prejudice,8466
1342,"",Pride and Prejudice,8467
1342,"""Such as vanity and pride.""",Pride and Prejudice,8468
1342,"",Pride and Prejudice,8469
1342,"""Yes, vanity is a weakness indeed. But pride--where there is a real",Pride and Prejudice,8470
1342,"superiority of mind, pride will be always under good regulation.""",Pride and Prejudice,8471
1342,"",Pride and Prejudice,8472
1342,Elizabeth turned away to hide a smile.,Pride and Prejudice,8473
1342,"",Pride and Prejudice,8474
1342,"""Your examination of Mr. Darcy is over, I presume,"" said Miss Bingley;",Pride and Prejudice,8475
1342,"""and pray what is the result?""",Pride and Prejudice,8476
1342,"",Pride and Prejudice,8477
1342,"""I am perfectly convinced by it that Mr. Darcy has no defect. He owns it",Pride and Prejudice,8478
1342,"himself without disguise.""",Pride and Prejudice,8479
1342,"",Pride and Prejudice,8480
1342,"""No,"" said Darcy, ""I have made no such pretension. I have faults enough,",Pride and Prejudice,8481
1342,"but they are not, I hope, of understanding. My temper I dare not vouch",Pride and Prejudice,8482
1342,"for. It is, I believe, too little yielding--certainly too little for the",Pride and Prejudice,8483
1342,convenience of the world. I cannot forget the follies and vices of others,Pride and Prejudice,8484
1342,"so soon as I ought, nor their offenses against myself. My feelings",Pride and Prejudice,8485
1342,are not puffed about with every attempt to move them. My temper,Pride and Prejudice,8486
1342,"would perhaps be called resentful. My good opinion once lost, is lost",Pride and Prejudice,8487
1342,"forever.""",Pride and Prejudice,8488
1342,"",Pride and Prejudice,8489
1342,"""_That_ is a failing indeed!"" cried Elizabeth. ""Implacable resentment",Pride and Prejudice,8490
1342,_is_ a shade in a character. But you have chosen your fault well. I,Pride and Prejudice,8491
1342,"really cannot _laugh_ at it. You are safe from me.""",Pride and Prejudice,8492
1342,"",Pride and Prejudice,8493
1342,"""There is, I believe, in every disposition a tendency to some particular",Pride and Prejudice,8494
1342,"evil--a natural defect, which not even the best education can overcome.""",Pride and Prejudice,8495
1342,"",Pride and Prejudice,8496
1342,"""And _your_ defect is to hate everybody.""",Pride and Prejudice,8497
1342,"",Pride and Prejudice,8498
1342,"""And yours,"" he replied with a smile, ""is willfully to misunderstand",Pride and Prejudice,8499
1342,"them.""",Pride and Prejudice,8500
1342,"",Pride and Prejudice,8501
1342,"""Do let us have a little music,"" cried Miss Bingley, tired of a",Pride and Prejudice,8502
1342,"conversation in which she had no share. ""Louisa, you will not mind my",Pride and Prejudice,8503
1342,"waking Mr. Hurst?""",Pride and Prejudice,8504
1342,"",Pride and Prejudice,8505
1342,"Her sister had not the smallest objection, and the pianoforte was",Pride and Prejudice,8506
1342,"opened; and Darcy, after a few moments' recollection, was not sorry for",Pride and Prejudice,8507
1342,it. He began to feel the danger of paying Elizabeth too much attention.,Pride and Prejudice,8508
1342,"",Pride and Prejudice,8509
1342,"",Pride and Prejudice,8510
1342,"",Pride and Prejudice,8511
1342,Chapter 12,Pride and Prejudice,8512
1342,"",Pride and Prejudice,8513
1342,"",Pride and Prejudice,8514
1342,"In consequence of an agreement between the sisters, Elizabeth wrote the",Pride and Prejudice,8515
1342,"next morning to their mother, to beg that the carriage might be sent for",Pride and Prejudice,8516
1342,"them in the course of the day. But Mrs. Bennet, who had calculated on",Pride and Prejudice,8517
1342,"her daughters remaining at Netherfield till the following Tuesday, which",Pride and Prejudice,8518
1342,"would exactly finish Jane's week, could not bring herself to receive",Pride and Prejudice,8519
1342,"them with pleasure before. Her answer, therefore, was not propitious, at",Pride and Prejudice,8520
1342,"least not to Elizabeth's wishes, for she was impatient to get home. Mrs.",Pride and Prejudice,8521
1342,Bennet sent them word that they could not possibly have the carriage,Pride and Prejudice,8522
1342,"before Tuesday; and in her postscript it was added, that if Mr. Bingley",Pride and Prejudice,8523
1342,"and his sister pressed them to stay longer, she could spare them",Pride and Prejudice,8524
1342,"very well. Against staying longer, however, Elizabeth was positively",Pride and Prejudice,8525
1342,"resolved--nor did she much expect it would be asked; and fearful, on the",Pride and Prejudice,8526
1342,"contrary, as being considered as intruding themselves needlessly long,",Pride and Prejudice,8527
1342,"she urged Jane to borrow Mr. Bingley's carriage immediately, and at",Pride and Prejudice,8528
1342,length it was settled that their original design of leaving Netherfield,Pride and Prejudice,8529
1342,"that morning should be mentioned, and the request made.",Pride and Prejudice,8530
1342,"",Pride and Prejudice,8531
1342,The communication excited many professions of concern; and enough was,Pride and Prejudice,8532
1342,said of wishing them to stay at least till the following day to work,Pride and Prejudice,8533
1342,on Jane; and till the morrow their going was deferred. Miss Bingley was,Pride and Prejudice,8534
1342,"then sorry that she had proposed the delay, for her jealousy and dislike",Pride and Prejudice,8535
1342,of one sister much exceeded her affection for the other.,Pride and Prejudice,8536
1342,"",Pride and Prejudice,8537
1342,The master of the house heard with real sorrow that they were to go so,Pride and Prejudice,8538
1342,"soon, and repeatedly tried to persuade Miss Bennet that it would not be",Pride and Prejudice,8539
1342,safe for her--that she was not enough recovered; but Jane was firm where,Pride and Prejudice,8540
1342,she felt herself to be right.,Pride and Prejudice,8541
1342,"",Pride and Prejudice,8542
1342,To Mr. Darcy it was welcome intelligence--Elizabeth had been at,Pride and Prejudice,8543
1342,Netherfield long enough. She attracted him more than he liked--and Miss,Pride and Prejudice,8544
1342,"Bingley was uncivil to _her_, and more teasing than usual to himself.",Pride and Prejudice,8545
1342,He wisely resolved to be particularly careful that no sign of admiration,Pride and Prejudice,8546
1342,"should _now_ escape him, nothing that could elevate her with the hope",Pride and Prejudice,8547
1342,of influencing his felicity; sensible that if such an idea had been,Pride and Prejudice,8548
1342,"suggested, his behaviour during the last day must have material weight",Pride and Prejudice,8549
1342,"in confirming or crushing it. Steady to his purpose, he scarcely spoke",Pride and Prejudice,8550
1342,"ten words to her through the whole of Saturday, and though they were",Pride and Prejudice,8551
1342,"at one time left by themselves for half-an-hour, he adhered most",Pride and Prejudice,8552
1342,"conscientiously to his book, and would not even look at her.",Pride and Prejudice,8553
1342,"",Pride and Prejudice,8554
1342,"On Sunday, after morning service, the separation, so agreeable to almost",Pride and Prejudice,8555
1342,"all, took place. Miss Bingley's civility to Elizabeth increased at last",Pride and Prejudice,8556
1342,"very rapidly, as well as her affection for Jane; and when they parted,",Pride and Prejudice,8557
1342,after assuring the latter of the pleasure it would always give her,Pride and Prejudice,8558
1342,"to see her either at Longbourn or Netherfield, and embracing her most",Pride and Prejudice,8559
1342,"tenderly, she even shook hands with the former. Elizabeth took leave of",Pride and Prejudice,8560
1342,the whole party in the liveliest of spirits.,Pride and Prejudice,8561
1342,"",Pride and Prejudice,8562
1342,They were not welcomed home very cordially by their mother. Mrs. Bennet,Pride and Prejudice,8563
1342,"wondered at their coming, and thought them very wrong to give so much",Pride and Prejudice,8564
1342,"trouble, and was sure Jane would have caught cold again. But their",Pride and Prejudice,8565
1342,"father, though very laconic in his expressions of pleasure, was really",Pride and Prejudice,8566
1342,glad to see them; he had felt their importance in the family circle. The,Pride and Prejudice,8567
1342,"evening conversation, when they were all assembled, had lost much of",Pride and Prejudice,8568
1342,"its animation, and almost all its sense by the absence of Jane and",Pride and Prejudice,8569
1342,Elizabeth.,Pride and Prejudice,8570
1342,"",Pride and Prejudice,8571
1342,"They found Mary, as usual, deep in the study of thorough-bass and human",Pride and Prejudice,8572
1342,"nature; and had some extracts to admire, and some new observations of",Pride and Prejudice,8573
1342,threadbare morality to listen to. Catherine and Lydia had information,Pride and Prejudice,8574
1342,for them of a different sort. Much had been done and much had been said,Pride and Prejudice,8575
1342,in the regiment since the preceding Wednesday; several of the officers,Pride and Prejudice,8576
1342,"had dined lately with their uncle, a private had been flogged, and it",Pride and Prejudice,8577
1342,had actually been hinted that Colonel Forster was going to be married.,Pride and Prejudice,8578
1342,"",Pride and Prejudice,8579
1342,"",Pride and Prejudice,8580
1342,"",Pride and Prejudice,8581
1342,Chapter 13,Pride and Prejudice,8582
1342,"",Pride and Prejudice,8583
1342,"",Pride and Prejudice,8584
1342,"""I hope, my dear,"" said Mr. Bennet to his wife, as they were at",Pride and Prejudice,8585
1342,"breakfast the next morning, ""that you have ordered a good dinner to-day,",Pride and Prejudice,8586
